#Postnummer	Sted	Kommunenummer	Kommunenavn	Fylkesnummer	Fylkesnavn
2205	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2206	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2208	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2209	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2210	GRANLI	0402	Kongsvinger	04	Hedmark
2211	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2212	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2213	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2214	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2216	ROVERUD	0402	Kongsvinger	04	Hedmark
2217	HOKKÅSEN	0402	Kongsvinger	04	Hedmark
2218	LUNDERSÆTER	0402	Kongsvinger	04	Hedmark
2219	BRANDVAL	0402	Kongsvinger	04	Hedmark
2220	ÅBOGEN	0420	Eidskog	04	Hedmark
2223	GALTERUD	0419	Sør-Odal	04	Hedmark
2224	AUSTMARKA	0402	Kongsvinger	04	Hedmark
2225	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2226	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2230	SKOTTERUD	0420	Eidskog	04	Hedmark
2232	TOBØL	0420	Eidskog	04	Hedmark
2233	VESTMARKA	0420	Eidskog	04	Hedmark
2235	MATRAND	0420	Eidskog	04	Hedmark
2240	MAGNOR	0420	Eidskog	04	Hedmark
2242	MOROKULIEN	0420	Eidskog	04	Hedmark
2256	GRUE FINNSKOG	0423	Grue	04	Hedmark
2260	KIRKENÆR	0423	Grue	04	Hedmark
2261	KIRKENÆR	0423	Grue	04	Hedmark
2264	GRINDER	0423	Grue	04	Hedmark
2265	NAMNÅ	0423	Grue	04	Hedmark
2266	ARNEBERG	0425	Åsnes	04	Hedmark
2270	FLISA	0425	Åsnes	04	Hedmark
2271	FLISA	0425	Åsnes	04	Hedmark
2280	GJESÅSEN	0425	Åsnes	04	Hedmark
2283	ÅSNES FINNSKOG	0425	Åsnes	04	Hedmark
2301	HAMAR	0403	Hamar	04	Hedmark
2302	HAMAR	0403	Hamar	04	Hedmark
2303	HAMAR	0403	Hamar	04	Hedmark
2304	HAMAR	0403	Hamar	04	Hedmark
2305	HAMAR	0403	Hamar	04	Hedmark
2306	HAMAR	0403	Hamar	04	Hedmark
2307	HAMAR	0403	Hamar	04	Hedmark
2308	HAMAR	0403	Hamar	04	Hedmark
2309	HAMAR	0403	Hamar	04	Hedmark
2312	OTTESTAD	0417	Stange	04	Hedmark
2315	HAMAR	0403	Hamar	04	Hedmark
2316	HAMAR	0403	Hamar	04	Hedmark
2317	HAMAR	0403	Hamar	04	Hedmark
2318	HAMAR	0403	Hamar	04	Hedmark
2319	HAMAR	0403	Hamar	04	Hedmark
2320	FURNES	0412	Ringsaker	04	Hedmark
2321	HAMAR	0403	Hamar	04	Hedmark
2322	RIDABU	0403	Hamar	04	Hedmark
2323	INGEBERG	0403	Hamar	04	Hedmark
2324	VANG PÅ HEDMARK	0403	Hamar	04	Hedmark
2325	HAMAR	0403	Hamar	04	Hedmark
2326	HAMAR	0403	Hamar	04	Hedmark
2330	VALLSET	0417	Stange	04	Hedmark
2332	ÅSVANG	0417	Stange	04	Hedmark
2334	ROMEDAL	0417	Stange	04	Hedmark
2335	STANGE	0417	Stange	04	Hedmark
2336	STANGE	0417	Stange	04	Hedmark
2337	TANGEN	0417	Stange	04	Hedmark
2338	ESPA	0417	Stange	04	Hedmark
2340	LØTEN	0415	Løten	04	Hedmark
2341	LØTEN	0415	Løten	04	Hedmark
2344	ILSENG	0417	Stange	04	Hedmark
2345	ÅDALSBRUK	0415	Løten	04	Hedmark
2350	NES PÅ HEDMARK	0412	Ringsaker	04	Hedmark
2353	STAVSJØ	0412	Ringsaker	04	Hedmark
2355	GAUPEN	0412	Ringsaker	04	Hedmark
2360	RUDSHØGDA	0412	Ringsaker	04	Hedmark
2364	NÆROSET	0412	Ringsaker	04	Hedmark
2365	ÅSMARKA	0412	Ringsaker	04	Hedmark
2372	BRØTTUM	0412	Ringsaker	04	Hedmark
2380	BRUMUNDDAL	0412	Ringsaker	04	Hedmark
2381	BRUMUNDDAL	0412	Ringsaker	04	Hedmark
2390	MOELV	0412	Ringsaker	04	Hedmark
2391	MOELV	0412	Ringsaker	04	Hedmark
2401	ELVERUM	0427	Elverum	04	Hedmark
2402	ELVERUM	0427	Elverum	04	Hedmark
2403	ELVERUM	0427	Elverum	04	Hedmark
2405	ELVERUM	0427	Elverum	04	Hedmark
2406	ELVERUM	0427	Elverum	04	Hedmark
2407	ELVERUM	0427	Elverum	04	Hedmark
2408	ELVERUM	0427	Elverum	04	Hedmark
2409	ELVERUM	0427	Elverum	04	Hedmark
2410	HERNES	0427	Elverum	04	Hedmark
2411	ELVERUM	0427	Elverum	04	Hedmark
2412	SØRSKOGBYGDA	0427	Elverum	04	Hedmark
2415	HERADSBYGD	0427	Elverum	04	Hedmark
2416	JØMNA	0427	Elverum	04	Hedmark
2418	ELVERUM	0427	Elverum	04	Hedmark
2420	TRYSIL	0428	Trysil	04	Hedmark
2421	TRYSIL	0428	Trysil	04	Hedmark
2422	NYBERGSUND	0428	Trysil	04	Hedmark
2423	ØSTBY	0428	Trysil	04	Hedmark
2425	LJØRDALEN	0428	Trysil	04	Hedmark
2427	PLASSEN	0428	Trysil	04	Hedmark
2428	SØRE OSEN	0428	Trysil	04	Hedmark
2429	TØRBERGET	0428	Trysil	04	Hedmark
2430	JORDET	0428	Trysil	04	Hedmark
2432	SLETTÅS	0428	Trysil	04	Hedmark
2435	BRASKEREIDFOSS	0426	Våler	04	Hedmark
2436	VÅLER I SOLØR	0426	Våler	04	Hedmark
2437	HASLEMOEN	0426	Våler	04	Hedmark
2438	GRAVBERGET	0426	Våler	04	Hedmark
2440	ENGERDAL	0434	Engerdal	04	Hedmark
2443	DREVSJØ	0434	Engerdal	04	Hedmark
2446	ELGÅ	0434	Engerdal	04	Hedmark
2448	SØMÅDALEN	0434	Engerdal	04	Hedmark
2450	RENA	0429	Åmot	04	Hedmark
2451	RENA	0429	Åmot	04	Hedmark
2460	OSEN	0429	Åmot	04	Hedmark
2476	ATNA	0430	Stor-Elvdal	04	Hedmark
2477	SOLLIA	0430	Stor-Elvdal	04	Hedmark
2478	HANESTAD	0432	Rendalen	04	Hedmark
2480	KOPPANG	0430	Stor-Elvdal	04	Hedmark
2481	KOPPANG	0430	Stor-Elvdal	04	Hedmark
2485	RENDALEN	0432	Rendalen	04	Hedmark
2500	TYNSET	0437	Tynset	04	Hedmark
2501	TYNSET	0437	Tynset	04	Hedmark
2510	TYLLDALEN	0437	Tynset	04	Hedmark
2512	KVIKNE	0437	Tynset	04	Hedmark
2540	TOLGA	0436	Tolga	04	Hedmark
2542	VINGELEN	0436	Tolga	04	Hedmark
2544	ØVERSJØDALEN	0436	Tolga	04	Hedmark
2550	OS I ØSTERDALEN	0441	Os	04	Hedmark
2552	DALSBYGDA	0441	Os	04	Hedmark
2555	TUFSINGDALEN	0441	Os	04	Hedmark
2560	ALVDAL	0438	Alvdal	04	Hedmark
2561	ALVDAL	0438	Alvdal	04	Hedmark
2580	FOLLDAL	0439	Folldal	04	Hedmark
2581	FOLLDAL	0439	Folldal	04	Hedmark
2582	GRIMSBU	0439	Folldal	04	Hedmark
2584	DALHOLEN	0439	Folldal	04	Hedmark
2601	LILLEHAMMER	0501	Lillehammer	05	Oppland
2602	LILLEHAMMER	0501	Lillehammer	05	Oppland
2603	LILLEHAMMER	0501	Lillehammer	05	Oppland
2604	LILLEHAMMER	0501	Lillehammer	05	Oppland
2605	LILLEHAMMER	0501	Lillehammer	05	Oppland
2606	LILLEHAMMER	0501	Lillehammer	05	Oppland
2607	VINGROM	0501	Lillehammer	05	Oppland
2608	LILLEHAMMER	0501	Lillehammer	05	Oppland
2609	LILLEHAMMER	0501	Lillehammer	05	Oppland
2610	MESNALI	0412	Ringsaker	04	Hedmark
2611	LILLEHAMMER	0501	Lillehammer	05	Oppland
2612	SJUSJØEN	0412	Ringsaker	04	Hedmark
2613	LILLEHAMMER	0501	Lillehammer	05	Oppland
2614	LILLEHAMMER	0501	Lillehammer	05	Oppland
2615	LILLEHAMMER	0501	Lillehammer	05	Oppland
2616	LISMARKA	0412	Ringsaker	04	Hedmark
2617	LILLEHAMMER	0501	Lillehammer	05	Oppland
2618	LILLEHAMMER	0501	Lillehammer	05	Oppland
2619	LILLEHAMMER	0501	Lillehammer	05	Oppland
2624	LILLEHAMMER	0501	Lillehammer	05	Oppland
2625	FÅBERG	0501	Lillehammer	05	Oppland
2626	LILLEHAMMER	0501	Lillehammer	05	Oppland
2629	LILLEHAMMER	0501	Lillehammer	05	Oppland
2630	RINGEBU	0520	Ringebu	05	Oppland
2631	RINGEBU	0520	Ringebu	05	Oppland
2632	VENABYGD	0520	Ringebu	05	Oppland
2633	FÅVANG	0520	Ringebu	05	Oppland
2634	FÅVANG	0520	Ringebu	05	Oppland
2635	TRETTEN	0521	Øyer	05	Oppland
2636	ØYER	0521	Øyer	05	Oppland
2637	ØYER	0521	Øyer	05	Oppland
2639	VINSTRA	0516	Nord-Fron	05	Oppland
2640	VINSTRA	0516	Nord-Fron	05	Oppland
2642	KVAM	0516	Nord-Fron	05	Oppland
2643	SKÅBU	0516	Nord-Fron	05	Oppland
2645	SØR-FRON	0519	Sør-Fron	05	Oppland
2646	GÅLÅ	0519	Sør-Fron	05	Oppland
2647	SØR-FRON	0519	Sør-Fron	05	Oppland
2648	SØR-FRON	0519	Sør-Fron	05	Oppland
2649	ØSTRE GAUSDAL	0522	Gausdal	05	Oppland
2651	ØSTRE GAUSDAL	0522	Gausdal	05	Oppland
2652	SVINGVOLL	0522	Gausdal	05	Oppland
2653	VESTRE GAUSDAL	0522	Gausdal	05	Oppland
2656	FOLLEBU	0522	Gausdal	05	Oppland
2657	SVATSUM	0522	Gausdal	05	Oppland
2658	ESPEDALEN	0519	Sør-Fron	05	Oppland
2659	DOMBÅS	0511	Dovre	05	Oppland
2660	DOMBÅS	0511	Dovre	05	Oppland
2661	HJERKINN	0511	Dovre	05	Oppland
2662	DOVRE	0511	Dovre	05	Oppland
2663	DOVRESKOGEN	0511	Dovre	05	Oppland
2664	DOVRE	0511	Dovre	05	Oppland
2665	LESJA	0512	Lesja	05	Oppland
2666	LORA	0512	Lesja	05	Oppland
2667	LESJAVERK	0512	Lesja	05	Oppland
2668	LESJASKOG	0512	Lesja	05	Oppland
2669	BJORLI	0512	Lesja	05	Oppland
2670	OTTA	0517	Sel	05	Oppland
2672	SEL	0517	Sel	05	Oppland
2673	HØVRINGEN	0517	Sel	05	Oppland
2674	MYSUSÆTER	0517	Sel	05	Oppland
2675	OTTA	0517	Sel	05	Oppland
2676	HEIDAL	0517	Sel	05	Oppland
2677	NEDRE HEIDAL	0517	Sel	05	Oppland
2680	VÅGÅ	0515	Vågå	05	Oppland
2682	LALM	0515	Vågå	05	Oppland
2683	TESSANDEN	0515	Vågå	05	Oppland
2684	VÅGÅ	0515	Vågå	05	Oppland
2685	GARMO	0514	Lom	05	Oppland
2686	LOM	0514	Lom	05	Oppland
2687	BØVERDALEN	0514	Lom	05	Oppland
2688	LOM	0514	Lom	05	Oppland
2690	SKJÅK	0513	Skjåk	05	Oppland
2693	NORDBERG	0513	Skjåk	05	Oppland
2694	SKJÅK	0513	Skjåk	05	Oppland
2695	GROTLI	0513	Skjåk	05	Oppland
2711	GRAN	0534	Gran	05	Oppland
2712	BRANDBU	0534	Gran	05	Oppland
2713	ROA	0533	Lunner	05	Oppland
2714	JAREN	0534	Gran	05	Oppland
2715	LUNNER	0533	Lunner	05	Oppland
2716	HARESTUA	0533	Lunner	05	Oppland
2717	GRUA	0533	Lunner	05	Oppland
2718	BRANDBU	0534	Gran	05	Oppland
2720	GRINDVOLL	0533	Lunner	05	Oppland
2730	LUNNER	0533	Lunner	05	Oppland
2740	ROA	0533	Lunner	05	Oppland
2742	GRUA	0533	Lunner	05	Oppland
2743	HARESTUA	0533	Lunner	05	Oppland
2750	GRAN	0534	Gran	05	Oppland
2760	BRANDBU	0534	Gran	05	Oppland
2770	JAREN	0534	Gran	05	Oppland
2801	GJØVIK	0502	Gjøvik	05	Oppland
2802	GJØVIK	0502	Gjøvik	05	Oppland
2803	GJØVIK	0502	Gjøvik	05	Oppland
2804	GJØVIK	0502	Gjøvik	05	Oppland
2805	GJØVIK	0502	Gjøvik	05	Oppland
2806	GJØVIK	0502	Gjøvik	05	Oppland
2807	HUNNDALEN	0502	Gjøvik	05	Oppland
2808	GJØVIK	0502	Gjøvik	05	Oppland
2809	GJØVIK	0502	Gjøvik	05	Oppland
2810	GJØVIK	0502	Gjøvik	05	Oppland
2811	HUNNDALEN	0502	Gjøvik	05	Oppland
2815	GJØVIK	0502	Gjøvik	05	Oppland
2816	GJØVIK	0502	Gjøvik	05	Oppland
2817	GJØVIK	0502	Gjøvik	05	Oppland
2817	GJØVIK	0529	Vestre Toten	05	Oppland
2818	GJØVIK	0502	Gjøvik	05	Oppland
2819	GJØVIK	0502	Gjøvik	05	Oppland
2820	NORDRE TOTEN	0528	Østre Toten	05	Oppland
2821	GJØVIK	0502	Gjøvik	05	Oppland
2822	BYBRUA	0502	Gjøvik	05	Oppland
2825	GJØVIK	0502	Gjøvik	05	Oppland
2827	HUNNDALEN	0502	Gjøvik	05	Oppland
2830	RAUFOSS	0529	Vestre Toten	05	Oppland
2831	RAUFOSS	0529	Vestre Toten	05	Oppland
2832	BIRI	0502	Gjøvik	05	Oppland
2836	BIRI	0502	Gjøvik	05	Oppland
2837	BIRISTRAND	0502	Gjøvik	05	Oppland
2838	SNERTINGDAL	0502	Gjøvik	05	Oppland
2839	ØVRE SNERTINGDAL	0502	Gjøvik	05	Oppland
2840	REINSVOLL	0529	Vestre Toten	05	Oppland
2843	EINA	0529	Vestre Toten	05	Oppland
2846	BØVERBRU	0529	Vestre Toten	05	Oppland
2847	KOLBU	0528	Østre Toten	05	Oppland
2848	SKREIA	0528	Østre Toten	05	Oppland
2849	KAPP	0528	Østre Toten	05	Oppland
2850	LENA	0528	Østre Toten	05	Oppland
2851	LENA	0528	Østre Toten	05	Oppland
2853	REINSVOLL	0529	Vestre Toten	05	Oppland
2854	EINA	0529	Vestre Toten	05	Oppland
2857	SKREIA	0528	Østre Toten	05	Oppland
2858	KAPP	0528	Østre Toten	05	Oppland
2860	HOV	0536	Søndre Land	05	Oppland
2861	LANDÅSBYGDA	0536	Søndre Land	05	Oppland
2862	FLUBERG	0536	Søndre Land	05	Oppland
2864	FALL	0536	Søndre Land	05	Oppland
2866	ENGER	0536	Søndre Land	05	Oppland
2867	HOV	0536	Søndre Land	05	Oppland
2870	DOKKA	0538	Nordre Land	05	Oppland
2879	ODNES	0536	Søndre Land	05	Oppland
2880	NORD-TORPA	0538	Nordre Land	05	Oppland
2881	AUST-TORPA	0538	Nordre Land	05	Oppland
2882	DOKKA	0538	Nordre Land	05	Oppland
2890	ETNEDAL	0541	Etnedal	05	Oppland
2893	ETNEDAL	0541	Etnedal	05	Oppland
2900	FAGERNES	0542	Nord-Aurdal	05	Oppland
2901	FAGERNES	0542	Nord-Aurdal	05	Oppland
2907	LEIRA I VALDRES	0542	Nord-Aurdal	05	Oppland
2910	AURDAL	0542	Nord-Aurdal	05	Oppland
2917	SKRAUTVÅL	0542	Nord-Aurdal	05	Oppland
2918	ULNES	0542	Nord-Aurdal	05	Oppland
2920	LEIRA I VALDRES	0542	Nord-Aurdal	05	Oppland
2923	TISLEIDALEN	0542	Nord-Aurdal	05	Oppland
2929	BAGN	0540	Sør-Aurdal	05	Oppland
2930	BAGN	0540	Sør-Aurdal	05	Oppland
2933	REINLI	0540	Sør-Aurdal	05	Oppland
2936	BEGNADALEN	0540	Sør-Aurdal	05	Oppland
2937	BEGNA	0540	Sør-Aurdal	05	Oppland
2939	HEGGENES	0544	Øystre Slidre	05	Oppland
2940	HEGGENES	0544	Øystre Slidre	05	Oppland
2943	ROGNE	0544	Øystre Slidre	05	Oppland
2950	SKAMMESTEIN	0544	Øystre Slidre	05	Oppland
2952	BEITO	0544	Øystre Slidre	05	Oppland
2953	BEITOSTØLEN	0544	Øystre Slidre	05	Oppland
2959	RØN	0543	Vestre Slidre	05	Oppland
2960	RØN	0543	Vestre Slidre	05	Oppland
2966	SLIDRE	0543	Vestre Slidre	05	Oppland
2967	LOMEN	0543	Vestre Slidre	05	Oppland
2973	RYFOSS	0545	Vang	05	Oppland
2974	VANG I VALDRES	0545	Vang	05	Oppland
2975	VANG I VALDRES	0545	Vang	05	Oppland
2977	ØYE	0545	Vang	05	Oppland
2985	TYINKRYSSET	0545	Vang	05	Oppland
3001	DRAMMEN	0602	Drammen	06	Buskerud
3002	DRAMMEN	0602	Drammen	06	Buskerud
3003	DRAMMEN	0602	Drammen	06	Buskerud
3004	DRAMMEN	0602	Drammen	06	Buskerud
3005	DRAMMEN	0602	Drammen	06	Buskerud
3006	DRAMMEN	0602	Drammen	06	Buskerud
3007	DRAMMEN	0602	Drammen	06	Buskerud
3008	DRAMMEN	0602	Drammen	06	Buskerud
3011	DRAMMEN	0602	Drammen	06	Buskerud
3011	DRAMMEN	0626	Lier	06	Buskerud
3012	DRAMMEN	0602	Drammen	06	Buskerud
3013	DRAMMEN	0602	Drammen	06	Buskerud
3014	DRAMMEN	0602	Drammen	06	Buskerud
3015	DRAMMEN	0602	Drammen	06	Buskerud
3016	DRAMMEN	0602	Drammen	06	Buskerud
3017	DRAMMEN	0602	Drammen	06	Buskerud
3018	DRAMMEN	0602	Drammen	06	Buskerud
3019	DRAMMEN	0602	Drammen	06	Buskerud
3020	DRAMMEN	0602	Drammen	06	Buskerud
3021	DRAMMEN	0602	Drammen	06	Buskerud
3022	DRAMMEN	0602	Drammen	06	Buskerud
3023	DRAMMEN	0602	Drammen	06	Buskerud
3024	DRAMMEN	0602	Drammen	06	Buskerud
3025	DRAMMEN	0602	Drammen	06	Buskerud
3026	DRAMMEN	0602	Drammen	06	Buskerud
3027	DRAMMEN	0602	Drammen	06	Buskerud
3028	DRAMMEN	0602	Drammen	06	Buskerud
3029	DRAMMEN	0602	Drammen	06	Buskerud
3030	DRAMMEN	0602	Drammen	06	Buskerud
3031	DRAMMEN	0625	Nedre Eiker	06	Buskerud
3031	DRAMMEN	0602	Drammen	06	Buskerud
3032	DRAMMEN	0602	Drammen	06	Buskerud
3033	DRAMMEN	0602	Drammen	06	Buskerud
3034	DRAMMEN	0602	Drammen	06	Buskerud
3035	DRAMMEN	0602	Drammen	06	Buskerud
3036	DRAMMEN	0602	Drammen	06	Buskerud
3037	DRAMMEN	0602	Drammen	06	Buskerud
3038	DRAMMEN	0602	Drammen	06	Buskerud
3039	DRAMMEN	0602	Drammen	06	Buskerud
3040	DRAMMEN	0602	Drammen	06	Buskerud
3041	DRAMMEN	0602	Drammen	06	Buskerud
3042	DRAMMEN	0602	Drammen	06	Buskerud
3043	DRAMMEN	0602	Drammen	06	Buskerud
3044	DRAMMEN	0602	Drammen	06	Buskerud
3045	DRAMMEN	0602	Drammen	06	Buskerud
3046	DRAMMEN	0602	Drammen	06	Buskerud
3047	DRAMMEN	0602	Drammen	06	Buskerud
3048	DRAMMEN	0602	Drammen	06	Buskerud
3048	DRAMMEN	0625	Nedre Eiker	06	Buskerud
3050	MJØNDALEN	0625	Nedre Eiker	06	Buskerud
3051	MJØNDALEN	0625	Nedre Eiker	06	Buskerud
3053	STEINBERG	0625	Nedre Eiker	06	Buskerud
3054	KROKSTADELVA	0625	Nedre Eiker	06	Buskerud
3055	KROKSTADELVA	0625	Nedre Eiker	06	Buskerud
3056	SOLBERGELVA	0625	Nedre Eiker	06	Buskerud
3057	SOLBERGELVA	0625	Nedre Eiker	06	Buskerud
3058	SOLBERGMOEN	0625	Nedre Eiker	06	Buskerud
3060	SVELVIK	0711	Svelvik	07	Vestfold
3061	SVELVIK	0711	Svelvik	07	Vestfold
3070	SANDE I VESTFOLD	0713	Sande	07	Vestfold
3071	SANDE I VESTFOLD	0713	Sande	07	Vestfold
3075	BERGER	0711	Svelvik	07	Vestfold
3080	HOLMESTRAND	0702	Holmestrand	07	Vestfold
3081	HOLMESTRAND	0702	Holmestrand	07	Vestfold
3082	HOLMESTRAND	0702	Holmestrand	07	Vestfold
3087	BOTNE	0702	Holmestrand	07	Vestfold
3088	BOTNE	0702	Holmestrand	07	Vestfold
3090	HOF	0714	Hof	07	Vestfold
3092	SUNDBYFOSS	0714	Hof	07	Vestfold
3095	EIDSFOSS	0714	Hof	07	Vestfold
3101	TØNSBERG	0704	Tønsberg	07	Vestfold
3103	TØNSBERG	0704	Tønsberg	07	Vestfold
3104	TØNSBERG	0704	Tønsberg	07	Vestfold
3105	TØNSBERG	0704	Tønsberg	07	Vestfold
3106	NØTTERØY	0722	Nøtterøy	07	Vestfold
3107	SEM	0704	Tønsberg	07	Vestfold
3108	VEAR	0720	Stokke	07	Vestfold
3109	TØNSBERG	0704	Tønsberg	07	Vestfold
3110	TØNSBERG	0704	Tønsberg	07	Vestfold
3111	TØNSBERG	0704	Tønsberg	07	Vestfold
3112	TØNSBERG	0704	Tønsberg	07	Vestfold
3113	TØNSBERG	0704	Tønsberg	07	Vestfold
3114	TØNSBERG	0704	Tønsberg	07	Vestfold
3115	TØNSBERG	0704	Tønsberg	07	Vestfold
3115	TØNSBERG	0722	Nøtterøy	07	Vestfold
3116	TØNSBERG	0704	Tønsberg	07	Vestfold
3117	TØNSBERG	0704	Tønsberg	07	Vestfold
3118	TØNSBERG	0704	Tønsberg	07	Vestfold
3119	TØNSBERG	0704	Tønsberg	07	Vestfold
3120	NØTTERØY	0722	Nøtterøy	07	Vestfold
3121	NØTTERØY	0722	Nøtterøy	07	Vestfold
3122	TØNSBERG	0704	Tønsberg	07	Vestfold
3123	TØNSBERG	0704	Tønsberg	07	Vestfold
3124	TØNSBERG	0704	Tønsberg	07	Vestfold
3125	TØNSBERG	0704	Tønsberg	07	Vestfold
3126	TØNSBERG	0704	Tønsberg	07	Vestfold
3127	TØNSBERG	0704	Tønsberg	07	Vestfold
3127	TØNSBERG	0722	Nøtterøy	07	Vestfold
3128	NØTTERØY	0722	Nøtterøy	07	Vestfold
3131	HUSØYSUND	0722	Nøtterøy	07	Vestfold
3132	HUSØYSUND	0722	Nøtterøy	07	Vestfold
3133	DUKEN	0722	Nøtterøy	07	Vestfold
3135	TORØD	0722	Nøtterøy	07	Vestfold
3137	TORØD	0722	Nøtterøy	07	Vestfold
3138	SKALLESTAD	0722	Nøtterøy	07	Vestfold
3139	SKALLESTAD	0722	Nøtterøy	07	Vestfold
3140	NØTTERØY	0722	Nøtterøy	07	Vestfold
3141	KJØPMANNSKJÆR	0722	Nøtterøy	07	Vestfold
3142	VESTSKOGEN	0722	Nøtterøy	07	Vestfold
3143	KJØPMANNSKJÆR	0722	Nøtterøy	07	Vestfold
3144	VEIERLAND	0722	Nøtterøy	07	Vestfold
3145	TJØME	0723	Tjøme	07	Vestfold
3147	VERDENS ENDE	0723	Tjøme	07	Vestfold
3148	HVASSER	0723	Tjøme	07	Vestfold
3150	TOLVSRØD	0704	Tønsberg	07	Vestfold
3151	TOLVSRØD	0704	Tønsberg	07	Vestfold
3152	TOLVSRØD	0704	Tønsberg	07	Vestfold
3153	TOLVSRØD	0704	Tønsberg	07	Vestfold
3154	TOLVSRØD	0704	Tønsberg	07	Vestfold
3157	BARKÅKER	0704	Tønsberg	07	Vestfold
3158	ANDEBU	0719	Andebu	07	Vestfold
3158	ANDEBU	0720	Stokke	07	Vestfold
3159	MELSOMVIK	0720	Stokke	07	Vestfold
3160	STOKKE	0720	Stokke	07	Vestfold
3160	STOKKE	0706	Sandefjord	07	Vestfold
3161	STOKKE	0720	Stokke	07	Vestfold
3162	ANDEBU	0719	Andebu	07	Vestfold
3163	NØTTERØY	0722	Nøtterøy	07	Vestfold
3164	REVETAL	0716	Re	07	Vestfold
3165	TJØME	0723	Tjøme	07	Vestfold
3166	TOLVSRØD	0704	Tønsberg	07	Vestfold
3167	ÅSGÅRDSTRAND	0701	Horten	07	Vestfold
3168	MELSOMVIK	0720	Stokke	07	Vestfold
3169	STOKKE	0720	Stokke	07	Vestfold
3170	SEM	0704	Tønsberg	07	Vestfold
3171	SEM	0704	Tønsberg	07	Vestfold
3171	SEM	0720	Stokke	07	Vestfold
3172	VEAR	0704	Tønsberg	07	Vestfold
3173	VEAR	0704	Tønsberg	07	Vestfold
3173	VEAR	0720	Stokke	07	Vestfold
3174	REVETAL	0716	Re	07	Vestfold
3175	RAMNES	0716	Re	07	Vestfold
3177	VÅLE	0716	Re	07	Vestfold
3178	VÅLE	0716	Re	07	Vestfold
3179	ÅSGÅRDSTRAND	0701	Horten	07	Vestfold
3180	NYKIRKE	0701	Horten	07	Vestfold
3181	HORTEN	0701	Horten	07	Vestfold
3182	HORTEN	0701	Horten	07	Vestfold
3183	HORTEN	0701	Horten	07	Vestfold
3184	BORRE	0701	Horten	07	Vestfold
3185	SKOPPUM	0701	Horten	07	Vestfold
3185	SKOPPUM	0716	Re	07	Vestfold
3186	HORTEN	0701	Horten	07	Vestfold
3187	HORTEN	0701	Horten	07	Vestfold
3188	HORTEN	0701	Horten	07	Vestfold
3189	HORTEN	0701	Horten	07	Vestfold
3191	HORTEN	0701	Horten	07	Vestfold
3192	HORTEN	0701	Horten	07	Vestfold
3193	HORTEN	0701	Horten	07	Vestfold
3194	HORTEN	0701	Horten	07	Vestfold
3195	SKOPPUM	0701	Horten	07	Vestfold
3196	HORTEN	0701	Horten	07	Vestfold
3197	HORTEN	0701	Horten	07	Vestfold
3199	BORRE	0701	Horten	07	Vestfold
3201	SANDEFJORD	0706	Sandefjord	07	Vestfold
3202	SANDEFJORD	0706	Sandefjord	07	Vestfold
3203	SANDEFJORD	0706	Sandefjord	07	Vestfold
3204	SANDEFJORD	0706	Sandefjord	07	Vestfold
3205	SANDEFJORD	0706	Sandefjord	07	Vestfold
3206	SANDEFJORD	0706	Sandefjord	07	Vestfold
3207	SANDEFJORD	0706	Sandefjord	07	Vestfold
3208	SANDEFJORD	0706	Sandefjord	07	Vestfold
3209	SANDEFJORD	0706	Sandefjord	07	Vestfold
3210	SANDEFJORD	0706	Sandefjord	07	Vestfold
3211	SANDEFJORD	0706	Sandefjord	07	Vestfold
3212	SANDEFJORD	0706	Sandefjord	07	Vestfold
3213	SANDEFJORD	0706	Sandefjord	07	Vestfold
3214	SANDEFJORD	0706	Sandefjord	07	Vestfold
3215	SANDEFJORD	0706	Sandefjord	07	Vestfold
3216	SANDEFJORD	0706	Sandefjord	07	Vestfold
3217	SANDEFJORD	0706	Sandefjord	07	Vestfold
3218	SANDEFJORD	0706	Sandefjord	07	Vestfold
3219	SANDEFJORD	0706	Sandefjord	07	Vestfold
3220	SANDEFJORD	0709	Larvik	07	Vestfold
3220	SANDEFJORD	0706	Sandefjord	07	Vestfold
3221	SANDEFJORD	0706	Sandefjord	07	Vestfold
3222	SANDEFJORD	0706	Sandefjord	07	Vestfold
3223	SANDEFJORD	0706	Sandefjord	07	Vestfold
3224	SANDEFJORD	0706	Sandefjord	07	Vestfold
3225	SANDEFJORD	0706	Sandefjord	07	Vestfold
3226	SANDEFJORD	0706	Sandefjord	07	Vestfold
3227	SANDEFJORD	0706	Sandefjord	07	Vestfold
3228	SANDEFJORD	0706	Sandefjord	07	Vestfold
3229	SANDEFJORD	0706	Sandefjord	07	Vestfold
3230	SANDEFJORD	0706	Sandefjord	07	Vestfold
3231	SANDEFJORD	0706	Sandefjord	07	Vestfold
3232	SANDEFJORD	0706	Sandefjord	07	Vestfold
3232	SANDEFJORD	0709	Larvik	07	Vestfold
